epoch,acc
0,0.95
1,0.975
2,0.9833333333333333
3,0.9875
4,0.99
5,0.9916666666666667
6,0.9928571428571429
7,0.99375
8,0.9944444444444445
9,0.995
10,0.9954545454545455
11,0.9958333333333333
12,0.9961538461538462
13,0.9964285714285714
14,0.9966666666666667
15,0.996875
16,0.9970588235294118
17,0.9972222222222222
18,0.9973684210526316
19,0.9975
20,0.9976190476190476
21,0.9977272727272727
22,0.9978260869565218
23,0.9979166666666667
24,0.998
25,0.9980769230769231
26,0.9981481481481481
27,0.9982142857142857
28,0.9982758620689656
29,0.9983333333333333
30,0.9983870967741936
31,0.9984375
32,0.9984848484848485
33,0.9985294117647059
34,0.9985714285714286
35,0.9986111111111111
36,0.9986486486486487
37,0.9986842105263158
38,0.9987179487179487
39,0.99875
40,0.998780487804878
41,0.9988095238095238
42,0.9988372093023256
43,0.9988636363636364
44,0.9988888888888889
45,0.9989130434782608
46,0.9989361702127659
47,0.9989583333333333
48,0.9989795918367347
49,0.999
50,0.9990196078431373
51,0.9990384615384615
52,0.9990566037735849
53,0.9990740740740741
54,0.9990909090909091
55,0.9991071428571429
56,0.9991228070175439
57,0.9991379310344828
58,0.9991525423728813
59,0.9991666666666666
60,0.9991803278688525
61,0.9991935483870967
62,0.9992063492063492
63,0.99921875
64,0.9992307692307693
65,0.9992424242424243
66,0.9992537313432835
67,0.9992647058823529
68,0.9992753623188406
69,0.9992857142857143
70,0.9992957746478873
71,0.9993055555555556
72,0.9993150684931507
73,0.9993243243243243
74,0.9993333333333333
75,0.9993421052631579
76,0.9993506493506493
77,0.9993589743589744
78,0.9993670886075949
79,0.999375
80,0.9993827160493827
81,0.999390243902439
82,0.9993975903614458
83,0.9994047619047619
84,0.9994117647058823
85,0.9994186046511628
86,0.9994252873563219
87,0.9994318181818181
88,0.999438202247191
89,0.9994444444444445
90,0.9994505494505495
91,0.9994565217391305
92,0.9994623655913979
93,0.999468085106383
94,0.9994736842105263
95,0.9994791666666667
96,0.9994845360824742
97,0.9994897959183674
98,0.9994949494949495
99,0.9995
100,0.9995049504950495
101,0.9995098039215686
102,0.9995145631067961
103,0.9995192307692308
104,0.9995238095238095
105,0.9995283018867924
106,0.9995327102803738
107,0.999537037037037
108,0.9995412844036697
109,0.9995454545454545
110,0.9995495495495496
111,0.9995535714285714
112,0.9995575221238938
113,0.999561403508772
114,0.9995652173913043
115,0.9995689655172414
116,0.9995726495726496
117,0.9995762711864407
118,0.9995798319327731
119,0.9995833333333334
120,0.9995867768595041
121,0.9995901639344262
122,0.9995934959349594
123,0.9995967741935484
124,0.9996
125,0.9996031746031746
126,0.9996062992125985
127,0.999609375
128,0.9996124031007751
129,0.9996153846153846
130,0.999618320610687
131,0.9996212121212121
132,0.999624060150376
133,0.9996268656716418
134,0.9996296296296296
135,0.9996323529411765
136,0.9996350364963503
137,0.9996376811594203
138,0.9996402877697842
139,0.9996428571428572
140,0.999645390070922
141,0.9996478873239436
142,0.9996503496503496
143,0.9996527777777777
144,0.9996551724137931
145,0.9996575342465753
146,0.9996598639455783
147,0.9996621621621622
148,0.9996644295302013
149,0.9996666666666667
150,0.9996688741721854
151,0.999671052631579
152,0.9996732026143791
153,0.9996753246753247
154,0.9996774193548387
155,0.9996794871794872
156,0.9996815286624203
157,0.9996835443037975
158,0.9996855345911949
159,0.9996875
160,0.9996894409937889
161,0.9996913580246913
162,0.9996932515337423
163,0.9996951219512196
164,0.9996969696969698
165,0.9996987951807229
166,0.9997005988023953
167,0.999702380952381
168,0.9997041420118343
169,0.9997058823529412
170,0.9997076023391813
171,0.9997093023255814
172,0.9997109826589595
173,0.9997126436781609
174,0.9997142857142857
175,0.9997159090909091
176,0.9997175141242938
177,0.9997191011235955
178,0.9997206703910615
179,0.9997222222222222
180,0.9997237569060774
181,0.9997252747252747
182,0.9997267759562841
183,0.9997282608695652
184,0.9997297297297297
185,0.999731182795699
186,0.9997326203208556
187,0.9997340425531915
188,0.9997354497354497
189,0.9997368421052631
190,0.999738219895288
191,0.9997395833333333
192,0.9997409326424871
193,0.9997422680412371
194,0.9997435897435898
195,0.9997448979591836
196,0.999746192893401
197,0.9997474747474747
198,0.999748743718593
199,0.99975
200,0.9997512437810945
201,0.9997524752475248
202,0.9997536945812808
203,0.9997549019607843
204,0.9997560975609756
205,0.999757281553398
206,0.9997584541062802
207,0.9997596153846153
208,0.9997607655502392
209,0.9997619047619047
210,0.9997630331753554
211,0.9997641509433962
212,0.9997652582159624
213,0.999766355140187
214,0.9997674418604651
215,0.9997685185185186
216,0.9997695852534563
217,0.9997706422018349
218,0.9997716894977169
219,0.9997727272727273
220,0.9997737556561086
221,0.9997747747747747
222,0.9997757847533633
223,0.9997767857142857
224,0.9997777777777778
225,0.9997787610619469
226,0.9997797356828194
227,0.9997807017543859
228,0.9997816593886463
229,0.9997826086956522
230,0.9997835497835498
231,0.9997844827586206
232,0.9997854077253219
233,0.9997863247863248
234,0.9997872340425532
235,0.9997881355932203
236,0.999789029535865
237,0.9997899159663866
238,0.9997907949790795
239,0.9997916666666666
240,0.999792531120332
241,0.9997933884297521
242,0.9997942386831276
243,0.9997950819672131
244,0.9997959183673469
245,0.9997967479674796
246,0.9997975708502024
247,0.9997983870967742
248,0.9997991967871486
249,0.9998
250,0.999800796812749
251,0.9998015873015873
252,0.999802371541502
253,0.9998031496062992
254,0.9998039215686274
255,0.9998046875
256,0.9998054474708171
257,0.9998062015503876
258,0.9998069498069498
259,0.9998076923076923
260,0.999808429118774
261,0.9998091603053435
262,0.999809885931559
263,0.999810606060606
264,0.999811320754717
265,0.9998120300751879
266,0.999812734082397
267,0.9998134328358209
268,0.9998141263940521
269,0.9998148148148148
270,0.9998154981549815
271,0.9998161764705882
272,0.9998168498168498
273,0.9998175182481752
274,0.9998181818181818
275,0.9998188405797102
276,0.9998194945848375
277,0.999820143884892
278,0.999820788530466
279,0.9998214285714285
280,0.9998220640569395
281,0.999822695035461
282,0.9998233215547703
283,0.9998239436619718
284,0.9998245614035087
285,0.9998251748251749
286,0.9998257839721254
287,0.9998263888888889
288,0.9998269896193772
289,0.9998275862068966
290,0.9998281786941581
291,0.9998287671232877
292,0.9998293515358362
293,0.9998299319727891
294,0.9998305084745762
295,0.9998310810810811
296,0.9998316498316498
297,0.9998322147651006
298,0.9998327759197324
299,0.9998333333333334
300,0.9998338870431893
301,0.9998344370860928
302,0.9998349834983499
303,0.9998355263157894
304,0.9998360655737705
305,0.9998366013071895
306,0.9998371335504886
307,0.9998376623376624
308,0.9998381877022654
309,0.9998387096774194
310,0.99983922829582
311,0.9998397435897436
312,0.9998402555910543
313,0.9998407643312102
314,0.9998412698412699
315,0.9998417721518987
316,0.9998422712933754
317,0.9998427672955975
318,0.9998432601880878
319,0.99984375
320,0.9998442367601246
321,0.9998447204968944
322,0.99984520123839
323,0.9998456790123457
324,0.9998461538461538
325,0.9998466257668711
326,0.9998470948012232
327,0.9998475609756098
328,0.9998480243161094
329,0.9998484848484849
330,0.9998489425981874
331,0.9998493975903614
332,0.9998498498498498
333,0.9998502994011976
334,0.9998507462686567
335,0.9998511904761904
336,0.9998516320474777
337,0.9998520710059171
338,0.9998525073746313
339,0.9998529411764706
340,0.9998533724340176
341,0.9998538011695907
342,0.9998542274052478
343,0.9998546511627907
344,0.9998550724637681
345,0.9998554913294798
346,0.9998559077809799
347,0.9998563218390805
348,0.9998567335243553
349,0.9998571428571429
350,0.9998575498575498
351,0.9998579545454546
352,0.99985835694051
353,0.9998587570621469
354,0.9998591549295774
355,0.9998595505617978
356,0.999859943977591
357,0.9998603351955307
358,0.9998607242339833
359,0.9998611111111111
360,0.9998614958448754
361,0.9998618784530386
362,0.999862258953168
363,0.9998626373626374
364,0.9998630136986302
365,0.9998633879781421
366,0.9998637602179836
367,0.9998641304347826
368,0.9998644986449865
369,0.9998648648648648
370,0.9998652291105121
371,0.9998655913978495
372,0.9998659517426274
373,0.9998663101604278
374,0.9998666666666667
375,0.9998670212765958
376,0.999867374005305
377,0.9998677248677249
378,0.999868073878628
379,0.9998684210526316
380,0.9998687664041995
381,0.999869109947644
382,0.9998694516971279
383,0.9998697916666667
384,0.9998701298701299
385,0.9998704663212435
386,0.9998708010335917
387,0.9998711340206186
388,0.9998714652956299
389,0.9998717948717949
390,0.9998721227621483
391,0.9998724489795918
392,0.9998727735368956
393,0.9998730964467005
394,0.9998734177215189
395,0.9998737373737374
396,0.9998740554156171
397,0.9998743718592965
398,0.999874686716792
399,0.999875
400,0.9998753117206982
401,0.9998756218905472
402,0.9998759305210918
403,0.9998762376237624
404,0.9998765432098765
405,0.9998768472906404
406,0.9998771498771499
407,0.9998774509803922
408,0.999877750611247
409,0.9998780487804878
410,0.9998783454987834
411,0.9998786407766991
412,0.9998789346246973
413,0.9998792270531401
414,0.9998795180722891
415,0.9998798076923077
416,0.9998800959232614
417,0.9998803827751196
418,0.9998806682577566
419,0.9998809523809524
420,0.9998812351543943
421,0.9998815165876778
422,0.9998817966903073
423,0.9998820754716982
424,0.9998823529411764
425,0.9998826291079812
426,0.9998829039812647
427,0.9998831775700935
428,0.9998834498834499
429,0.9998837209302326
430,0.9998839907192575
431,0.9998842592592593
432,0.9998845265588915
433,0.9998847926267281
434,0.9998850574712643
435,0.9998853211009174
436,0.9998855835240275
437,0.9998858447488584
438,0.9998861047835991
439,0.9998863636363636
440,0.9998866213151928
441,0.9998868778280543
442,0.9998871331828443
443,0.9998873873873874
444,0.9998876404494382
445,0.9998878923766816
446,0.9998881431767338
447,0.9998883928571428
448,0.9998886414253898
449,0.9998888888888889
450,0.9998891352549889
451,0.9998893805309734
452,0.9998896247240618
453,0.9998898678414097
454,0.9998901098901098
455,0.999890350877193
456,0.999890590809628
457,0.9998908296943232
458,0.9998910675381264
459,0.9998913043478261
460,0.9998915401301518
461,0.9998917748917749
462,0.9998920086393088
463,0.9998922413793103
464,0.9998924731182796
465,0.9998927038626609
466,0.9998929336188437
467,0.9998931623931624
468,0.9998933901918976
469,0.9998936170212765
470,0.9998938428874734
471,0.9998940677966102
472,0.9998942917547569
473,0.9998945147679325
474,0.9998947368421053
475,0.9998949579831933
476,0.999895178197065
477,0.9998953974895397
478,0.9998956158663883
479,0.9998958333333333
480,0.9998960498960499
481,0.999896265560166
482,0.999896480331263
483,0.999896694214876
484,0.9998969072164948
485,0.9998971193415638
486,0.9998973305954826
487,0.9998975409836065
488,0.9998977505112474
489,0.9998979591836735
490,0.99989816700611
491,0.9998983739837398
492,0.9998985801217039
493,0.9998987854251012
494,0.99989898989899
495,0.9998991935483871
496,0.9998993963782696
497,0.9998995983935743
498,0.9998997995991984
499,0.9999
500,0.9999001996007985
501,0.9999003984063745
502,0.9999005964214712
503,0.9999007936507937
504,0.9999009900990099
505,0.9999011857707509
506,0.9999013806706114
507,0.9999015748031496
508,0.999901768172888
509,0.9999019607843137
510,0.9999021526418786
511,0.99990234375
512,0.9999025341130604
513,0.9999027237354086
514,0.9999029126213592
515,0.9999031007751938
516,0.9999032882011606
517,0.9999034749034749
518,0.9999036608863199
519,0.9999038461538462
520,0.9999040307101728
521,0.9999042145593869
522,0.999904397705545
523,0.9999045801526718
524,0.9999047619047619
525,0.9999049429657795
526,0.9999051233396584
527,0.999905303030303
528,0.9999054820415879
529,0.9999056603773585
530,0.9999058380414313
531,0.999906015037594
532,0.999906191369606
533,0.9999063670411985
534,0.9999065420560748
535,0.9999067164179104
536,0.9999068901303538
537,0.999907063197026
538,0.9999072356215213
539,0.9999074074074074
540,0.9999075785582255
541,0.9999077490774908
542,0.9999079189686925
543,0.9999080882352941
544,0.9999082568807339
545,0.9999084249084249
546,0.999908592321755
547,0.9999087591240876
548,0.9999089253187614
549,0.9999090909090909
550,0.9999092558983667
551,0.9999094202898551
552,0.9999095840867993
553,0.9999097472924188
554,0.9999099099099099
555,0.9999100719424461
556,0.9999102333931777
557,0.999910394265233
558,0.9999105545617174
559,0.9999107142857143
560,0.9999108734402852
561,0.9999110320284698
562,0.999911190053286
563,0.9999113475177305
564,0.9999115044247787
565,0.9999116607773851
566,0.9999118165784833
567,0.9999119718309859
568,0.9999121265377856
569,0.9999122807017544
570,0.9999124343257443
571,0.9999125874125874
572,0.999912739965096
573,0.9999128919860627
574,0.9999130434782608
575,0.9999131944444445
576,0.9999133448873484
577,0.9999134948096886
578,0.9999136442141624
579,0.9999137931034483
580,0.9999139414802065
581,0.999914089347079
582,0.9999142367066896
583,0.9999143835616439
584,0.9999145299145299
585,0.999914675767918
586,0.9999148211243611
587,0.9999149659863945
588,0.9999151103565365
589,0.9999152542372881
590,0.9999153976311337
591,0.9999155405405405
592,0.9999156829679595
593,0.9999158249158249
594,0.9999159663865547
595,0.9999161073825503
596,0.9999162479061977
597,0.9999163879598663
598,0.9999165275459099
599,0.9999166666666667
600,0.9999168053244593
601,0.9999169435215947
602,0.9999170812603648
603,0.9999172185430464
604,0.9999173553719009
605,0.9999174917491749
606,0.9999176276771005
607,0.9999177631578947
608,0.9999178981937603
609,0.9999180327868853
610,0.9999181669394436
611,0.9999183006535948
612,0.9999184339314845
613,0.9999185667752443
614,0.9999186991869918
615,0.9999188311688312
616,0.9999189627228525
617,0.9999190938511326
618,0.999919224555735
